1632;Public Economics;ENSAE;Formation Ingénieur;3ème année;Analyse des marchés et finance d'entreprise;Module Marchés et concurrence;Optionnel
1633;Economic Geography;ENSAE;Formation Ingénieur;3ème année;Analyse des marchés et finance d'entreprise;Module Marchés et concurrence;Optionnel
1634;Thèmes récents en commerce international;ENSAE;Formation Ingénieur;3ème année;Analyse des marchés et finance d'entreprise;Module Marchés et concurrence;Optionnel
1635;Economics of Taxation;ENSAE;Formation Ingénieur;3ème année;Analyse des marchés et finance d'entreprise;Module Marchés et concurrence;Optionnel
1636;Economie de l'environnement;ENSAE;Formation Ingénieur;3ème année;Analyse des marchés et finance d'entreprise;Module Marchés et concurrence;Optionnel
1637;Advanced Corporate Finance 1;ENSAE;Formation Ingénieur;3ème année;Analyse des marchés et finance d'entreprise;Module Marchés et concurrence;Optionnel
1638;Advanced Corporate Finance 2;ENSAE;Formation Ingénieur;3ème année;Analyse des marchés et finance d'entreprise;Module Marchés et concurrence;Optionnel
1639;Health Economics;ENSAE;Formation Ingénieur;3ème année;Analyse des marchés et finance d'entreprise;Module Marchés et concurrence;Optionnel
1640;Labor economics and Employment Policies;ENSAE;Formation Ingénieur;3ème année;Analyse des marchés et finance d'entreprise;Module Marchés et concurrence;Optionnel
1641;Macroprudential analysis of financial institutions;ENSAE;Formation Ingénieur;3ème année;Analyse des marchés et finance d'entreprise;Module Marchés et concurrence;Optionnel
1642;Tronc commun;ENSAE;Formation Ingénieur;3ème année;Data Science
1643;Module Statistique et apprentissage;ENSAE;Formation Ingénieur;3ème année;Data Science
1644;Module Economie et sociologie quantitatives;ENSAE;Formation Ingénieur;3ème année;Data Science
1645;Module Marketing quantitatif et aide à la décision;ENSAE;Formation Ingénieur;3ème année;Data Science
1646;Obligatoire;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun
1647;Optionnel;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun
1648;Méthodes statistiques de l'économétrie;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Obligatoire
1649;Apprentissage et datamining;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Obligatoire
1650;Développements récents en économétrie semi et non paramétrique;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1651;Bayesian Data Analysis;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1652;Sondages;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1653;Eléments logiciels pour le traitement des données massives;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1654;Macroéconométrie (Séries Temporelles Avancées);ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1655;Statistical Analysis of Network Data with applications in Marketing;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1656;Analyse des données approfondie;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1657;Histoire de la statistique;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1658;Outils pour l'analyse des données massives;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1659;Séminaire de sondages;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1660;Projet informatique;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1661;Statistique et économétrie spatiale;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1662;Structural Econometrics;ENSAE;Formation Ingénieur;3ème année;Data Science;Tronc commun;Optionnel
1663;Obligatoire;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives
1664;Optionnel;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives
1665;Advanced Econometrics of Qualitative Data;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Obligatoire
1666;Duration Models;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Obligatoire
1667;Evaluation of Public Policies;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Obligatoire
1668;Séminaire de sociologie quantitative;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Obligatoire
1669;Computational Statistics;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1670;Modèles statistiques dynamiques à variables cachées;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1671;Development Economics;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1672;Advanced Industrial Organization;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1673;Statistique bayésienne;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1674;Sociologie de la consommation et des modes de vie;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1675;Economics of Education : empirical evidence and public policies;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1676;Economie de l'environnement;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1677;Modèles d'acteur en sociologie;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1678;Démographie;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1679;Bootstrap et rééchantillonnage;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1680;Economics of Innovation and Intellectual Property;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1681;Economie de l'énergie;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1682;Empirical Corporate Finance;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1683;Macroéconométrie appliquée;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1684;Sociologie et enquête statistique;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1685;Topics in Empirical Industrial Organization;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1686;Economics of Education : structural approaches;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1687;Health Economics;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1688;Labor economics and Employment Policies;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1689;Sociologie de l'immigration et des inégalités ethno-raciales;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Economie et sociologie quantitatives;Optionnel
1690;Optionnel;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision
1691;Obligatoire;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision
1692;Marketing;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Obligatoire
1693;Base de données et Web;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Obligatoire
1694;Advanced Econometrics of Qualitative Data;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Obligatoire
1695;Scoring;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Obligatoire
1696;Evaluation of Public Policies;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Obligatoire
1697;Econométrie du marketing;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Obligatoire
1698;Duration Models;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1699;Gestion humaine dans l'entreprise;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1700;Computational Statistics;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1701;Statistique bayésienne;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1702;Sociologie de la consommation et des modes de vie;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1703;Modèles statistiques dynamiques à variables cachées;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1704;Bootstrap et rééchantillonnage;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1705;Démographie;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1706;Economie de l'énergie;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1707;Economics of Innovation and Intellectual Property;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1708;Empirical Corporate Finance;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1709;Macroéconométrie appliquée;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1710;Sociologie et enquête statistique;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1711;Topics in Empirical Industrial Organization;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Marketing quantitatif et aide à la décision;Optionnel
1712;Optionnel;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage
1713;Obligatoire;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage
1714;Computational Statistics;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Obligatoire
1715;Bootstrap et rééchantillonnage;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Obligatoire
1716;Modèles statistiques dynamiques à variables cachées;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Obligatoire
1717;Statistique bayésienne;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Obligatoire
1718;C++;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Optionnel
1719;Evaluation of Public Policies;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Optionnel
1720;Introduction aux méthodes statistiques en biologie moléculaire;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Optionnel
1721;Statistique asymptotique et robuste;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Optionnel
1722;Advanced Econometrics of Qualitative Data;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Optionnel
1723;Modèles à espace d'état et filtrage particulaire;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Optionnel
1724;Duration Models;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Optionnel
1725;Base de données et Web;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Optionnel
1726;Scoring;ENSAE;Formation Ingénieur;3ème année;Data Science;Module Statistique et apprentissage;Optionnel
1727;Module Ingénierie financière;ENSAE;Formation Ingénieur;3ème année;Finance de marché
1728;Tronc commun;ENSAE;Formation Ingénieur;3ème année;Finance de marché
1729;Module Econométrie de la finance;ENSAE;Formation Ingénieur;3ème année;Finance de marché
1730;Optionnel;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Econométrie de la finance
1731;Obligatoire;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Econométrie de la finance
1732;Modèles GARCH et à volatilité stochastique;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Econométrie de la finance;Obligatoire
1733;Econométrie de la valorisation d'actifs et de la macro-finance;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Econométrie de la finance;Obligatoire
1734;Modèles à espace d'état et filtrage particulaire;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Econométrie de la finance;Optionnel
1735;Phénoménologie des marchés financiers;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Econométrie de la finance;Optionnel
1736;Modèles statistiques dynamiques à variables cachées;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Econométrie de la finance;Optionnel
1737;Mesures de risques;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Econométrie de la finance;Optionnel
1738;Copules et applications;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Econométrie de la finance;Optionnel
1739;Optionnel;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Ingénierie financière
1740;Obligatoire;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Ingénierie financière
1741;Méthodes numériques en ingénierie financière;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Ingénierie financière;Obligatoire
1742;Contrôle optimal stochastique (Paris-Dauphine);ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Ingénierie financière;Optionnel
1743;Grandes déviations appliquées à la finance (P7);ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Ingénierie financière;Optionnel
1744;Surface de volatilité (P7);ENSAE;Formation Ingénieur;3ème année;Finance de marché;Module Ingénierie financière;Optionnel
1745;Obligatoire;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Tronc commun
1746;Optionnel;ENSAE;Formation Ingénieur;3ème année;Finance de marché;Tronc commun
